日期,城市,行政區,場站名稱,總車柱數,可借車數,可還位數,經度,緯度
2026-05-31 16:30:32,新北市,樹林區,森林公園,30,7,23,121.37975,24.94819
2026-05-31 16:30:32,新北市,樹林區,億光電子(樹林高中),41,2,39,121.4236,24.98356
2026-05-31 16:30:32,新北市,蘆洲區,蘆洲延平派出所,38,0,37,121.46162,25.08162
2026-05-31 16:30:32,新北市,三重區,同安公園,38,3,35,121.49907,25.05732
2026-05-31 16:30:32,新北市,三重區,永福國小,33,9,24,121.48032,25.07771
2026-05-31 16:30:32,新北市,三重區,捷運三重站(3號出口),33,5,28,121.48474,25.05588
2026-05-31 16:30:32,新北市,土城區,華南頂埔科技大樓,40,15,25,121.41716,24.96046
2026-05-31 16:30:32,新北市,土城區,頂新祖田市民活動中心,32,0,32,121.41211,24.95319
2026-05-31 16:30:32,新北市,土城區,青雲路451巷口(紐約艾美社區),41,2,39,121.45873,24.97475
2026-05-31 16:30:32,新北市,五股區,五股國民運動中心,22,3,19,121.44832,25.09537
2026-05-31 16:30:32,新北市,五股區,陸光國宅,20,10,10,121.43232,25.08832
2026-05-31 16:30:32,新北市,永和區,仁愛信義路口,20,12,8,121.51269,25.01329
2026-05-31 16:30:32,新北市,永和區,仁愛路306巷18弄口,13,3,9,121.50303,25.00888
2026-05-31 16:30:32,新北市,汐止區,汐止火車站停車場,99,63,29,121.66168,25.06795
2026-05-31 16:30:32,新北市,汐止區,汐止區綜合運動場,34,0,34,121.65907,25.06624
2026-05-31 16:30:32,新北市,林口區,立德公園,42,10,32,121.36762,25.07639
2026-05-31 16:30:32,新北市,林口區,扶輪公園,48,29,18,121.36932,25.07298
2026-05-31 16:30:32,新北市,板橋區,藝文藝文二街口(大悅社區),38,24,14,121.45157,25.021765
2026-05-31 16:30:32,新北市,泰山區,同興公園,26,2,24,121.432,25.0552
2026-05-31 16:30:32,新北市,新店區,新和活動中心,37,2,35,121.52183,24.98677
2026-05-31 16:30:32,新北市,新店區,青潭國小,27,7,20,121.55181,24.9531
2026-05-31 16:30:32,新北市,新莊區,中港大排願景館,57,39,18,121.45165,25.05894
2026-05-31 16:30:32,新北市,新莊區,中平國中,50,8,42,121.44394,25.05426
2026-05-31 16:30:32,新北市,新莊區,福營行政中心,43,7,36,121.42387,25.02413
2026-05-31 16:30:32,新北市,新莊區,中正雙鳳路口,16,0,16,121.41803,25.0272
2026-05-31 16:30:32,新北市,新莊區,福德二街35號,15,2,13,121.4623,25.05719
2026-05-31 16:30:32,新北市,樹林區,三多第1市民活動中心,27,10,17,121.40426,25.01637
2026-05-31 16:30:32,新北市,樹林區,中山八德街口,20,3,17,121.41761,24.98511
2026-05-31 16:30:32,新北市,樹林區,中山立仁街口,21,8,13,121.42178,24.9886
2026-05-31 16:30:32,新北市,樹林區,學勤大有路口,18,0,18,121.38399,24.94864
2026-05-31 16:30:32,新北市,鶯歌區,鶯歌國中,30,18,11,121.34256,24.95119
2026-05-31 16:30:32,新北市,三重區,新北高中,88,40,48,121.48953,25.08723
2026-05-31 16:30:32,新北市,三重區,太陽公園,44,12,32,121.4856,25.08645
2026-05-31 16:30:32,新北市,三重區,六張公園,42,3,39,121.49405,25.06966
2026-05-31 16:30:32,新北市,三峽區,中山科學研究院,14,10,4,121.35512,24.90328
2026-05-31 16:30:32,新北市,土城區,金城立德路口,47,3,44,121.46602,24.98689
2026-05-31 16:30:32,新北市,土城區,頂埔國小,40,3,36,121.4144,24.95636
2026-05-31 16:30:32,新北市,中和區,興南路二段34巷口,32,7,24,121.50701,24.98539
2026-05-31 16:30:32,新北市,中和區,民德立體停車場,32,3,29,121.46836,24.99909
2026-05-31 16:30:32,新北市,中和區,秀山國小,70,58,11,121.52192,24.99612
2026-05-31 16:30:32,新北市,五股區,德音國小,20,17,3,121.43564,25.07198
2026-05-31 16:30:32,新北市,五股區,成泰路一段(中油),20,5,15,121.43555,25.07785
2026-05-31 16:30:32,新北市,永和區,頂溪國小,44,0,44,121.51126,25.01581
2026-05-31 16:30:32,新北市,永和區,捷運頂溪站(2號出口),15,1,12,121.51549,25.01424
2026-05-31 16:30:32,新北市,汐止區,忠山市民活動中心,38,16,22,121.62449,25.0782
2026-05-31 16:30:32,新北市,金山區,臺大醫院金山分院,16,9,7,121.62916,25.21974
2026-05-31 16:30:32,新北市,金山區,中山環金路口,30,4,26,121.6414,25.21794
2026-05-31 16:30:32,新北市,林口區,林口老街,17,9,8,121.39378,25.07715
2026-05-31 16:30:32,新北市,林口區,新麗園社區,51,8,43,121.37691,25.07005
2026-05-31 16:30:32,新北市,林口區,中山佳林路口,26,10,16,121.38527,25.07923
2026-05-31 16:30:32,新北市,林口區,林口婦幼公園,28,11,17,121.37752,25.07231
2026-05-31 16:30:32,新北市,板橋區,林本源園邸,40,0,39,121.45598,25.01086
2026-05-31 16:30:32,新北市,板橋區,國泰街111巷口,43,3,40,121.46617,25.00609
2026-05-31 16:30:32,新北市,泰山區,捷運泰山站,37,17,20,121.44,25.0531
2026-05-31 16:30:32,新北市,淡水區,淡水國民運動中心,36,16,19,121.44326,25.1865
2026-05-31 16:30:32,新北市,淡水區,輕軌崁頂站,16,11,4,121.43502,25.20125
2026-05-31 16:30:32,新北市,新店區,捷運新店區公所站(1號出口),42,9,33,121.54101,24.96737
2026-05-31 16:30:32,新北市,新莊區,新莊體育館,47,46,0,121.45255,25.04078
2026-05-31 16:30:32,新北市,新莊區,宏匯廣場,51,31,17,121.44908,25.05931
2026-05-31 16:30:32,新北市,新莊區,新莊勞工中心,26,13,13,121.43374,25.02033
2026-05-31 16:30:32,新北市,新莊區,捷運迴龍站(3號出口),70,33,32,121.41305,25.02276
2026-05-31 16:30:32,新北市,新莊區,福美公園,45,9,35,121.46106,25.05503
2026-05-31 16:30:32,新北市,新莊區,瓊林南路101巷口,33,16,17,121.43430,25.01258
2026-05-31 16:30:32,新北市,樹林區,全球傳動科技公司,20,6,14,121.41496,25.0073
2026-05-31 16:30:32,新北市,蘆洲區,三民中山一路口,29,6,23,121.476,25.08223
2026-05-31 16:30:32,新北市,蘆洲區,仁愛街70巷口,32,6,26,121.47126,25.09398
2026-05-31 16:30:32,新北市,鶯歌區,鳳吉四鳳七路口(捷士匯社區),40,13,23,121.32769,24.97383
2026-05-31 16:30:32,新北市,八里區,下庄市場,20,1,18,121.3999,25.14678
2026-05-31 16:30:32,新北市,三重區,三重商工,77,5,71,121.48071,25.06868
2026-05-31 16:30:32,新北市,三重區,二重國中,38,19,19,121.48047,25.06596
2026-05-31 16:30:32,新北市,三重區,中正北路193巷(愛買三重店),37,27,10,121.47599,25.07136
2026-05-31 16:30:32,新北市,三峽區,臺北大學體育館,44,38,6,121.36688,24.93974
2026-05-31 16:30:32,新北市,中和區,板南路492號,29,16,13,121.48582,25.00754
2026-05-31 16:30:32,新北市,五股區,新北市工商展覽中心,40,11,29,121.44761,25.06433
2026-05-31 16:30:32,新北市,五股區,成州國小,20,2,18,121.4509,25.09952
2026-05-31 16:30:32,新北市,五股區,五股郵局,30,2,28,121.45098,25.10165
2026-05-31 16:30:32,新北市,永和區,環河西路一段95巷口,35,2,31,121.51196,25.01783
2026-05-31 16:30:32,新北市,永和區,雙和橋,39,5,34,121.50574,25.00573
2026-05-31 16:30:32,新北市,永和區,環河民樂街59巷26弄口,15,14,1,121.52844,24.99798
2026-05-31 16:30:32,新北市,永和區,永和區公所公有新生市場,12,0,12,121.50704,25.01402
2026-05-31 16:30:32,新北市,永和區,保福保福路二段133巷口,14,4,10,121.5097,25.01422
2026-05-31 16:30:32,新北市,永和區,永和勵行街口,10,0,10,121.51583,25.01455
2026-05-31 16:30:32,新北市,石門區,白沙灣,56,34,22,121.52209,25.28549
2026-05-31 16:30:32,新北市,汐止區,矽谷園區,48,15,32,121.63447,25.06227
2026-05-31 16:30:32,新北市,林口區,富貴森林公園,46,7,39,121.37831,25.08296
2026-05-31 16:30:32,新北市,林口區,林口新創園,40,23,17,121.37609,25.07583
2026-05-31 16:30:32,新北市,林口區,林口社區運動公園(公園路),47,22,25,121.37429,25.07447
2026-05-31 16:30:32,新北市,林口區,林口吉祥公園,29,5,24,121.37576,25.08027
2026-05-31 16:30:32,新北市,板橋區,浮洲合宜住宅(合宜一路),57,3,54,121.44276,24.99652
2026-05-31 16:30:32,新北市,板橋區,華江九華江一路口(匯翠社區),40,0,38,121.466,25.033
2026-05-31 16:30:32,新北市,板橋區,新月二綠堤街口,21,9,12,121.45526,25.02627
2026-05-31 16:30:32,新北市,泰山區,楓樹腳公園,20,3,17,121.43498,25.062
2026-05-31 16:30:32,新北市,泰山區,台北花園廣場社區,20,12,8,121.426,25.0641
2026-05-31 16:30:32,新北市,泰山區,泰山高中,20,3,17,121.42886,25.058
2026-05-31 16:30:32,新北市,新店區,中興中正路口,30,11,18,121.54617,24.96991
2026-05-31 16:30:32,新北市,新店區,碧潭西岸,37,18,18,121.5348,24.95656
2026-05-31 16:30:32,新北市,新店區,寶高智慧產業園區,35,1,34,121.551,24.9775
2026-05-31 16:30:32,新北市,新莊區,化成公園,30,5,25,121.46160,25.04786
2026-05-31 16:30:32,新北市,新莊區,建福公園,33,0,33,121.42669,25.02769
2026-05-31 16:30:32,新北市,新莊區,新北大道昌平街口(臨時站),16,2,13,121.45474,25.06035
2026-05-31 16:30:32,新北市,新莊區,新莊國民運動中心(和興街),12,5,7,121.44759,25.03891
2026-05-31 16:30:32,新北市,樹林區,柑園國小,14,3,11,121.38966,24.95615
2026-05-31 16:30:32,新北市,樹林區,大同國小,30,5,25,121.41683,24.98114
2026-05-31 16:30:32,新北市,樹林區,山佳火車站,25,11,14,121.39317,24.97271
2026-05-31 16:30:32,新北市,八里區,八里中庄市場綜合大樓,28,1,27,121.41407,25.15993
2026-05-31 16:30:32,新北市,三峽區,龍恩公園,26,8,17,121.37052,24.94135
2026-05-31 16:30:32,新北市,中和區,圓通路335巷33弄,26,10,15,121.49303,24.98899
2026-05-31 16:30:32,新北市,中和區,德光國光街口,39,1,38,121.46809,25.00314
2026-05-31 16:30:32,新北市,中和區,中和自強公園,39,14,24,121.47238,24.99886
2026-05-31 16:30:32,新北市,五股區,芳洲八路,20,5,15,121.44631,25.0888
2026-05-31 16:30:32,新北市,五股區,凌雲路一段158巷口,20,0,19,121.44818,25.10356
2026-05-31 16:30:32,新北市,汐止區,民族二街明峰街口,22,5,16,121.63502,25.07105
2026-05-31 16:30:32,新北市,汐止區,康福公園,28,2,25,121.63748,25.06894
2026-05-31 16:30:32,新北市,汐止區,崇德國小,47,5,42,121.66979,25.06938
2026-05-31 16:30:32,新北市,林口區,湖南市民活動中心,26,4,22,121.37432,25.08428
2026-05-31 16:30:32,新北市,林口區,足夢運動公園,15,6,9,121.39643,25.07562
2026-05-31 16:30:32,新北市,林口區,四維文化一路口,16,11,5,121.37982,25.07664
2026-05-31 16:30:32,新北市,林口區,井泉公園,25,4,21,121.35665,25.06970
2026-05-31 16:30:32,新北市,板橋區,板橋國民運動中心,42,3,39,121.45815,25.02224
2026-05-31 16:30:32,新北市,板橋區,江翠國中,36,19,16,121.46848,25.02858
2026-05-31 16:30:32,新北市,板橋區,夢奇地公園(文化路一段),45,4,41,121.4638,25.017
2026-05-31 16:30:32,新北市,深坑區,東南科技大學,18,1,17,121.6025,25.0033
2026-05-31 16:30:32,新北市,萬里區,大鵬停車場,15,1,12,121.64711,25.21194
2026-05-31 16:30:32,新北市,新莊區,頭前國中,51,11,40,121.45916,25.05444
2026-05-31 16:30:32,新北市,新莊區,大眾廟,28,0,28,121.458,25.0374
2026-05-31 16:30:32,新北市,樹林區,俊英俊保路口,20,4,16,121.42487,25.0091
2026-05-31 16:30:32,新北市,樹林區,東陽市民活動中心,30,10,20,121.41224,24.98205
2026-05-31 16:30:32,新北市,鶯歌區,新北市立圖書館鶯歌分館,20,4,16,121.34946,24.9572
2026-05-31 16:30:32,新北市,鶯歌區,新北市立鶯歌高級工商職業學校,56,21,35,121.33488,24.93923
2026-05-31 16:30:32,新北市,鶯歌區,二橋虹橋公園,10,2,8,121.32595,24.93453
2026-05-31 16:30:32,新北市,三峽區,安溪國中,20,0,20,121.37185,24.92638
2026-05-31 16:30:32,新北市,三峽區,海洋公園,25,22,3,121.37676,24.94776
2026-05-31 16:30:32,新北市,三峽區,龍埔國小,45,32,12,121.37676,24.94104
2026-05-31 16:30:32,新北市,土城區,延和社區公園,40,10,30,121.46882,24.99018
2026-05-31 16:30:32,新北市,中和區,南華路56巷,16,3,13,121.50431,24.99706
2026-05-31 16:30:32,新北市,汐止區,仁愛路151巷口,59,4,55,121.6641,25.0652
2026-05-31 16:30:32,新北市,林口區,林口高中,31,10,21,121.3803,25.07384
2026-05-31 16:30:32,新北市,林口區,仁愛文化二路口,55,41,14,121.37354,25.07770
2026-05-31 16:30:32,新北市,林口區,大崙公園,30,6,24,121.36,25.0766
2026-05-31 16:30:32,新北市,板橋區,崑崙公園,32,2,30,121.42964,24.99341
2026-05-31 16:30:32,新北市,泰山區,貴和市民活動中心,20,9,11,121.422,25.035
2026-05-31 16:30:32,新北市,泰山區,捷運泰山貴和站,45,26,18,121.42222,25.03319
2026-05-31 16:30:32,新北市,泰山區,明志國小,40,33,6,121.42627,25.04573
2026-05-31 16:30:32,新北市,淡水區,滬尾藝文休閒園區,28,6,22,121.42851,25.17594
2026-05-31 16:30:32,新北市,新店區,捷運大坪林站(1號出口),47,10,34,121.541,24.9828
2026-05-31 16:30:32,新北市,新店區,新店高中(中央路),85,12,61,121.53103,24.97508
2026-05-31 16:30:32,新北市,新店區,順德街(御中央3社區),36,1,34,121.53,24.9789
2026-05-31 16:30:32,新北市,新莊區,捷運幸福站,58,17,41,121.46018,25.04988
2026-05-31 16:30:32,新北市,新莊區,新莊棒球場,69,6,62,121.44609,25.04138
2026-05-31 16:30:32,新北市,新莊區,新莊國民運動中心,52,28,23,121.44898,25.03932
2026-05-31 16:30:32,新北市,新莊區,中華自治街口,46,13,33,121.45330,25.04775
2026-05-31 16:30:32,新北市,新莊區,行政院新莊聯合辦公大樓,51,11,40,121.44443,25.05595
2026-05-31 16:30:32,新北市,新莊區,中華中原路口,64,25,39,121.45178,25.05423
2026-05-31 16:30:32,新北市,新莊區,遠東動力企業總部,26,2,24,121.42999,25.03113
2026-05-31 16:30:32,新北市,新莊區,興化公園,55,4,51,121.46112,25.06523
2026-05-31 16:30:32,新北市,新莊區,龍安成德街口,12,4,8,121.42267,25.01910
2026-05-31 16:30:32,新北市,樹林區,民生親子公園,20,11,9,121.42819,24.99298
2026-05-31 16:30:32,新北市,樹林區,樹林區公所,37,25,12,121.42477,24.98976
2026-05-31 16:30:32,新北市,鶯歌區,鶯歌國民運動中心,38,0,38,121.35733,24.95139
2026-05-31 16:30:32,新北市,鶯歌區,國際二國際一路口,20,9,11,121.3353,24.97577
2026-05-31 16:30:32,新北市,鶯歌區,尖山公園,29,22,7,121.346,24.9482
2026-05-31 16:30:32,新北市,三重區,環河福德南路口,28,1,27,121.50217,25.06029
2026-05-31 16:30:32,新北市,三重區,聯邦公園,54,16,37,121.48371,25.06445
2026-05-31 16:30:32,新北市,三重區,正義公園,48,19,29,121.49782,25.06855
2026-05-31 16:30:32,新北市,三重區,三重永豐公園,31,14,17,121.47816,25.07463
2026-05-31 16:30:32,新北市,中和區,華新街109巷11弄,53,18,35,121.50873,24.97996
2026-05-31 16:30:32,新北市,中和區,捷運中原站,99,38,61,121.48486,25.00765
2026-05-31 16:30:32,新北市,中和區,德光莒光路口,30,0,0,121.47178,25.0047
2026-05-31 16:30:32,新北市,中和區,捷運永安市場站,99,84,13,121.51111,25.00049
2026-05-31 16:30:32,新北市,永和區,福和國中,63,33,30,121.52093,25.00595
2026-05-31 16:30:32,新北市,永和區,福和橋,41,13,28,121.52785,25.00454
2026-05-31 16:30:32,新北市,汐止區,汐科火車站(北),76,26,50,121.65294,25.06426
2026-05-31 16:30:32,新北市,汐止區,南興公園,32,1,30,121.65255,25.05978
2026-05-31 16:30:32,新北市,汐止區,蘭庭序大廈,30,5,25,121.65207,25.07207
2026-05-31 16:30:32,新北市,板橋區,中華電信學院,9,2,7,121.46684,25.00801
2026-05-31 16:30:32,新北市,板橋區,捷運新埔站(4號出口),70,62,8,121.46857,25.02341
2026-05-31 16:30:32,新北市,板橋區,捷運板橋站(3號出口),89,54,34,121.46179,25.01452
2026-05-31 16:30:32,新北市,板橋區,捷運板橋站(1號出口),86,70,16,121.46202,25.01335
2026-05-31 16:30:32,新北市,板橋區,音樂公園,57,2,55,121.48039,25.02856
2026-05-31 16:30:32,新北市,板橋區,廣福公園,30,14,15,121.462872,24.991643
2026-05-31 16:30:32,新北市,板橋區,石雕公園,34,5,28,121.46947,25.03026
2026-05-31 16:30:32,新北市,板橋區,萬板文聖街口,54,6,48,121.47973,25.02638
2026-05-31 16:30:32,新北市,板橋區,文德國小(公館街),52,2,50,121.45923,25.02145
2026-05-31 16:30:32,新北市,板橋區,新海長江路口,61,13,48,121.45779,25.02788
2026-05-31 16:30:32,新北市,淡水區,新市二路二段,26,0,25,121.42793,25.19524
2026-05-31 16:30:32,新北市,淡水區,文化機車立體停車場,34,12,22,121.43881,25.17249
2026-05-31 16:30:32,新北市,淡水區,大庄一號公園,35,3,32,121.42212,25.18201
2026-05-31 16:30:32,新北市,淡水區,淡江大學(水源街),29,2,27,121.45236,25.17457
2026-05-31 16:30:32,新北市,新店區,捷運十四張站,95,18,77,121.528330,24.983819
2026-05-31 16:30:32,新北市,新店區,綠湖公園,44,31,13,121.54751,24.97756
2026-05-31 16:30:32,新北市,新店區,惠國市場,36,7,29,121.54338,24.97042
2026-05-31 16:30:32,新北市,新店區,光明街,27,11,16,121.54009,24.96316
2026-05-31 16:30:32,新北市,新店區,新店新和國小,36,23,13,121.51768,24.98498
2026-05-31 16:30:32,新北市,新店區,安居公教住宅,24,2,22,121.51293,24.95950
2026-05-31 16:30:32,新北市,蘆洲區,捷運徐匯中學站(1號出口),38,17,21,121.479941,25.080312
2026-05-31 16:30:32,新北市,蘆洲區,永安南路九芎街71巷口,29,2,27,121.46607,25.07756
2026-05-31 16:30:32,新北市,蘆洲區,永康公園,39,15,23,121.45821,25.08492
2026-05-31 16:30:32,新北市,蘆洲區,三民高中(民權路),45,7,38,121.47393,25.08802
2026-05-31 16:30:32,新北市,蘆洲區,仁愛廣場,44,15,29,121.47162,25.09057
2026-05-31 16:30:32,新北市,三重區,三重商工(後竹圍街),30,15,15,121.47976,25.07031
2026-05-31 16:30:32,新北市,三重區,三張公園,45,6,39,121.49094,25.07051
2026-05-31 16:30:32,新北市,三重區,明志國中,57,3,54,121.48898,25.06340
2026-05-31 16:30:32,新北市,三重區,集成成功路口,35,7,28,121.48821,25.05154
2026-05-31 16:30:32,新北市,三重區,穀保家商,33,8,24,121.47103,25.0681
2026-05-31 16:30:32,新北市,三重區,中興北街42巷17弄,28,9,19,121.46892,25.05006
2026-05-31 16:30:32,新北市,三重區,慈愛公園,23,4,19,121.48461,25.08119
2026-05-31 16:30:32,新北市,中和區,中原東街(左岸牡丹園),51,17,34,121.48601,25.01297
2026-05-31 16:30:32,新北市,中和區,中和安和路口,44,1,43,121.50602,24.99966
2026-05-31 16:30:32,新北市,中和區,民樂人行廣場,42,24,18,121.48265,25.00184
2026-05-31 16:30:32,新北市,中和區,環河西路三段(日安社區),32,18,14,121.49321,25.00774
2026-05-31 16:30:32,新北市,中和區,中和地政事務所,28,7,20,121.5024,24.99039
